,Credit_Card_Exceed_Months,Employment_Type,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Score,Joined_Income_Binned,Income_Binned,Loan_Amount_Binned,Total_Loan_Sum_Binned,Loan_Amount,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision
1395,7.0,government,21.0,no,normal,4.0,16.0,4.0,2.0,1.0,1.0,bungalow,10.0,Penang,2.0,6.0,Low_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,698176.0,8640.0,1064970.0,8480.0,reject
1396,7.0,government,20.0,yes,gold,4.0,16.0,4.0,4.0,1.0,2.0,bungalow,10.0,Penang,3.0,9.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,584172.0,3928.0,964007.0,13512.0,accept
1397,7.0,government,23.0,no,normal,4.0,16.0,4.0,4.0,1.0,3.0,bungalow,10.0,Penang,2.0,7.0,High_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,239092.0,5693.0,770079.0,15837.0,accept
1398,7.0,government,17.0,yes,normal,4.0,16.0,4.0,4.0,1.0,1.0,bungalow,10.0,Penang,3.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,558489.0,8091.0,1400273.0,13687.0,accept
1399,7.0,government,18.0,no,platinum,4.0,16.0,3.0,4.0,1.0,3.0,bungalow,10.0,Penang,2.0,7.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,358324.0,7955.0,944502.0,9014.0,accept
1400,3.0,government,12.0,yes,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,11.0,Penang,3.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,492941.0,6898.0,698797.0,12615.0,accept
1401,3.0,government,11.0,no,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,7.0,Low_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,404151.0,12258.0,782865.0,11428.0,reject
1402,3.0,government,13.0,yes,normal,4.0,17.0,4.0,2.0,3.0,2.0,bungalow,12.0,Penang,3.0,7.0,Low_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,541211.0,6721.0,1321427.0,7628.0,reject
1403,3.0,government,17.0,no,normal,4.0,17.0,4.0,3.0,1.0,3.0,bungalow,12.0,Penang,3.0,8.0,Medium_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,185869.0,6616.0,689358.0,11750.0,accept
1404,3.0,government,19.0,yes,normal,4.0,17.0,4.0,2.0,2.0,1.0,bungalow,12.0,Penang,3.0,9.0,Low_Joined,High_Income,High_Loan,Small_Loan_Sum,646158.0,10073.0,671966.0,10667.0,accept
1405,3.0,government,16.0,no,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,1.0,9.0,Medium_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,223036.0,6903.0,634526.0,12758.0,accept
1406,3.0,government,11.0,yes,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,6.0,High_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,530478.0,6923.0,1227046.0,17305.0,accept
1407,3.0,government,17.0,no,gold,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,3.0,7.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,585377.0,5949.0,778847.0,13817.0,accept
1408,3.0,government,19.0,yes,gold,4.0,17.0,4.0,3.0,1.0,3.0,bungalow,12.0,Penang,3.0,7.0,Low_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,638854.0,9232.0,979225.0,9342.0,reject
1409,3.0,government,18.0,no,platinum,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,2.0,7.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,654199.0,6381.0,714564.0,11845.0,reject
1410,3.0,government,16.0,yes,platinum,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,3.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,540648.0,8224.0,1159833.0,14634.0,accept
1411,3.0,government,22.0,no,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,7.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,378128.0,4890.0,827107.0,12396.0,accept
1412,3.0,government,20.0,yes,gold,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,1.0,9.0,Low_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,747631.0,6404.0,868918.0,9725.0,accept
1413,3.0,government,20.0,no,gold,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,6.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,505570.0,5914.0,819543.0,12849.0,accept
1414,3.0,government,17.0,yes,normal,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,2.0,6.0,High_Joined,Low_Income,Small_Loan,Small_Loan_Sum,231828.0,4917.0,571671.0,17265.0,accept
1415,3.0,government,18.0,no,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,3.0,6.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,432066.0,6679.0,749186.0,17093.0,accept
1416,3.0,government,24.0,yes,gold,4.0,16.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,2.0,9.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,652373.0,6755.0,807838.0,17146.0,accept
1417,3.0,government,14.0,no,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,6.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,497766.0,6420.0,919803.0,9885.0,accept
1418,3.0,government,21.0,yes,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,3.0,8.0,Medium_Joined,Low_Income,High_Loan,Small_Loan_Sum,660258.0,3908.0,698640.0,14404.0,accept
1419,3.0,government,19.0,no,gold,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,1.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,492972.0,7376.0,1280122.0,12702.0,reject
1420,3.0,government,14.0,yes,normal,4.0,17.0,4.0,3.0,1.0,1.0,bungalow,11.0,Penang,1.0,8.0,Medium_Joined,Medium_Income,High_Loan,High_Loan_Sum,782887.0,8446.0,1340449.0,11850.0,reject
1421,3.0,government,23.0,no,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,476433.0,9404.0,1426885.0,15305.0,accept
1422,3.0,government,18.0,yes,normal,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,1.0,7.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,691079.0,7056.0,1049402.0,15346.0,accept
1423,3.0,government,10.0,no,normal,4.0,15.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,3.0,7.0,Medium_Joined,Low_Income,Medium_Loan,High_Loan_Sum,436407.0,5590.0,1264472.0,12357.0,accept
1424,3.0,government,18.0,yes,gold,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,11.0,Penang,1.0,7.0,High_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,406197.0,7152.0,512816.0,15498.0,accept
1425,3.0,government,21.0,no,normal,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,2.0,7.0,High_Joined,Low_Income,High_Loan,Medium_Loan_Sum,616403.0,4761.0,870513.0,16058.0,reject
1426,3.0,government,15.0,yes,gold,4.0,17.0,3.0,2.0,1.0,3.0,bungalow,12.0,Penang,3.0,6.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,190252.0,9354.0,962681.0,12792.0,accept
1427,3.0,government,21.0,no,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,2.0,8.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,695145.0,5511.0,853186.0,14723.0,accept
1428,3.0,government,17.0,yes,normal,4.0,17.0,4.0,3.0,1.0,1.0,bungalow,11.0,Penang,3.0,6.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,408299.0,8012.0,1082358.0,19008.0,accept
1429,3.0,government,13.0,no,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,9.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,435052.0,8456.0,486528.0,11992.0,accept
1430,3.0,government,21.0,yes,normal,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,11.0,Penang,3.0,8.0,Medium_Joined,High_Income,Small_Loan,Medium_Loan_Sum,188901.0,10623.0,1148589.0,12290.0,reject
1431,3.0,government,14.0,no,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,6.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,757638.0,6723.0,1035895.0,17533.0,accept
1432,3.0,government,11.0,yes,normal,4.0,17.0,4.0,2.0,3.0,1.0,bungalow,12.0,Penang,2.0,6.0,High_Joined,High_Income,Small_Loan,High_Loan_Sum,241562.0,11537.0,1197420.0,18188.0,reject
1433,3.0,government,18.0,no,gold,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,11.0,Penang,1.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,484811.0,6834.0,861932.0,18358.0,reject
1434,3.0,government,20.0,yes,gold,4.0,17.0,4.0,2.0,3.0,2.0,bungalow,12.0,Penang,1.0,9.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,453382.0,12340.0,990920.0,12736.0,accept
1435,3.0,government,17.0,no,normal,4.0,17.0,4.0,3.0,2.0,2.0,bungalow,12.0,Penang,2.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,447248.0,6458.0,611847.0,10346.0,accept
1436,3.0,government,13.0,yes,gold,4.0,16.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,1.0,6.0,Medium_Joined,High_Income,Medium_Loan,Small_Loan_Sum,378050.0,10369.0,680224.0,12336.0,accept
1437,3.0,government,23.0,no,gold,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,6.0,Low_Joined,Medium_Income,Small_Loan,High_Loan_Sum,125443.0,8763.0,1373236.0,9257.0,reject
1438,3.0,government,14.0,yes,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,7.0,High_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,564007.0,8156.0,963360.0,19079.0,reject
1439,3.0,government,24.0,no,normal,4.0,15.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,9.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,716865.0,7943.0,1012782.0,17654.0,accept
1440,3.0,government,18.0,yes,gold,4.0,17.0,4.0,3.0,2.0,2.0,bungalow,12.0,Penang,3.0,9.0,Medium_Joined,High_Income,Medium_Loan,High_Loan_Sum,549475.0,11144.0,1314618.0,12284.0,accept
1441,3.0,government,19.0,no,normal,4.0,15.0,4.0,2.0,2.0,3.0,bungalow,12.0,Penang,3.0,7.0,High_Joined,Low_Income,Small_Loan,High_Loan_Sum,277078.0,4927.0,1287403.0,19907.0,accept
1442,3.0,government,20.0,yes,gold,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,375457.0,7518.0,844223.0,14640.0,accept
1443,3.0,government,20.0,no,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,11.0,Penang,3.0,8.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,497930.0,11848.0,893962.0,13177.0,accept
1444,3.0,government,23.0,yes,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,7.0,Medium_Joined,High_Income,Medium_Loan,Small_Loan_Sum,411684.0,10294.0,726743.0,13243.0,accept
1445,3.0,government,14.0,no,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,9.0,Medium_Joined,Low_Income,High_Loan,Medium_Loan_Sum,702807.0,5202.0,993597.0,12420.0,accept
1446,3.0,government,13.0,yes,gold,4.0,17.0,4.0,2.0,3.0,3.0,bungalow,12.0,Penang,2.0,6.0,Low_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,283034.0,4097.0,776787.0,11446.0,accept
1447,3.0,government,23.0,no,normal,4.0,15.0,4.0,2.0,2.0,2.0,bungalow,12.0,Penang,1.0,6.0,High_Joined,Medium_Income,High_Loan,High_Loan_Sum,767788.0,9499.0,1214974.0,19544.0,accept
1448,3.0,government,22.0,yes,gold,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,1.0,6.0,High_Joined,Low_Income,Small_Loan,Medium_Loan_Sum,150182.0,5490.0,783200.0,17109.0,accept
1449,3.0,government,15.0,no,platinum,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,1.0,8.0,Low_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,569819.0,11193.0,848351.0,8603.0,accept
1450,3.0,government,20.0,yes,gold,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,8.0,Medium_Joined,Medium_Income,Small_Loan,Small_Loan_Sum,107627.0,8365.0,634893.0,12765.0,accept
1451,3.0,government,20.0,no,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,513917.0,6687.0,609135.0,12517.0,accept
1452,3.0,government,15.0,yes,gold,4.0,15.0,3.0,2.0,1.0,3.0,bungalow,12.0,Penang,2.0,9.0,High_Joined,Medium_Income,High_Loan,Small_Loan_Sum,723797.0,7874.0,545357.0,16207.0,reject
1453,3.0,government,12.0,no,normal,4.0,17.0,4.0,2.0,2.0,3.0,bungalow,12.0,Penang,3.0,6.0,High_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,378111.0,6061.0,645280.0,18956.0,accept
1454,3.0,government,11.0,yes,normal,4.0,16.0,4.0,3.0,1.0,3.0,bungalow,10.0,Penang,3.0,6.0,High_Joined,Medium_Income,Small_Loan,High_Loan_Sum,226114.0,7974.0,1257450.0,18763.0,accept
1455,3.0,government,23.0,no,gold,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,396399.0,7984.0,1288946.0,13904.0,accept
1456,3.0,government,15.0,yes,normal,4.0,17.0,4.0,3.0,1.0,2.0,bungalow,11.0,Penang,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,High_Loan_Sum,567434.0,6896.0,1182897.0,11791.0,accept
1457,3.0,government,24.0,no,gold,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,6.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,768380.0,6296.0,1013701.0,12038.0,reject
1458,3.0,government,21.0,yes,gold,4.0,17.0,4.0,2.0,3.0,3.0,bungalow,12.0,Penang,1.0,8.0,High_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,503491.0,4609.0,969615.0,15686.0,accept
1459,3.0,government,16.0,no,normal,4.0,17.0,4.0,3.0,1.0,1.0,bungalow,12.0,Penang,1.0,9.0,Low_Joined,High_Income,High_Loan,High_Loan_Sum,629186.0,10303.0,1200981.0,7843.0,reject
1460,3.0,government,14.0,yes,gold,4.0,15.0,3.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,8.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,491441.0,11241.0,1111210.0,14049.0,accept
1461,3.0,government,21.0,no,normal,4.0,17.0,4.0,2.0,2.0,1.0,bungalow,12.0,Penang,2.0,8.0,Medium_Joined,High_Income,Medium_Loan,Small_Loan_Sum,391620.0,12217.0,583512.0,12243.0,accept
1462,3.0,government,22.0,yes,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,3.0,6.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,457109.0,11096.0,925153.0,15539.0,accept
1463,3.0,government,24.0,no,gold,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,6.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,521179.0,7487.0,1130242.0,14247.0,accept
1464,3.0,government,22.0,yes,normal,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,2.0,7.0,High_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,435563.0,4872.0,454533.0,16809.0,accept
1465,3.0,government,10.0,no,normal,4.0,15.0,3.0,2.0,1.0,1.0,bungalow,12.0,Penang,3.0,9.0,Low_Joined,Medium_Income,High_Loan,Small_Loan_Sum,601950.0,9411.0,634942.0,10728.0,reject
1466,3.0,government,19.0,yes,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,2.0,7.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,545375.0,9248.0,821453.0,15253.0,accept
1467,3.0,government,19.0,no,normal,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,3.0,8.0,High_Joined,Low_Income,High_Loan,Small_Loan_Sum,647360.0,5224.0,727785.0,18605.0,accept
1468,3.0,government,13.0,yes,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,2.0,6.0,High_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,368502.0,5834.0,511497.0,18976.0,accept
1469,3.0,government,21.0,no,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,2.0,6.0,High_Joined,High_Income,Medium_Loan,High_Loan_Sum,492516.0,11667.0,1409473.0,16292.0,accept
1470,3.0,government,12.0,yes,gold,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,8.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,522703.0,5390.0,1017340.0,15246.0,accept
1471,3.0,government,17.0,no,gold,4.0,17.0,4.0,2.0,2.0,3.0,bungalow,12.0,Penang,2.0,9.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,732241.0,8973.0,1137067.0,15644.0,accept
1472,3.0,government,17.0,yes,gold,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,1.0,7.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,302146.0,6848.0,798505.0,12533.0,accept
1473,3.0,government,17.0,no,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,477952.0,8844.0,814002.0,9623.0,accept
1474,3.0,government,12.0,yes,platinum,4.0,16.0,4.0,2.0,2.0,1.0,bungalow,12.0,Penang,2.0,9.0,Low_Joined,Low_Income,Small_Loan,High_Loan_Sum,224034.0,4292.0,1381992.0,11544.0,accept
1475,3.0,government,10.0,no,normal,4.0,17.0,4.0,3.0,1.0,1.0,bungalow,12.0,Penang,3.0,6.0,Medium_Joined,Medium_Income,High_Loan,Small_Loan_Sum,798969.0,6286.0,458843.0,12132.0,accept
1476,3.0,government,18.0,yes,normal,4.0,16.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,2.0,8.0,Medium_Joined,Medium_Income,High_Loan,High_Loan_Sum,623768.0,7818.0,1362663.0,11771.0,reject
1477,3.0,government,14.0,no,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,3.0,8.0,Low_Joined,Low_Income,High_Loan,Medium_Loan_Sum,636203.0,5797.0,805711.0,9043.0,accept
1478,3.0,government,15.0,yes,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,6.0,Low_Joined,Low_Income,High_Loan,Small_Loan_Sum,608316.0,5663.0,524738.0,9239.0,accept
1479,3.0,government,20.0,no,normal,4.0,17.0,4.0,2.0,2.0,2.0,bungalow,12.0,Penang,1.0,6.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,707877.0,7413.0,863895.0,12785.0,accept
1480,3.0,government,24.0,yes,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,2.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,413782.0,8320.0,912070.0,14761.0,reject
1481,3.0,government,17.0,no,normal,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,8.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,667788.0,6257.0,905040.0,19609.0,accept
1482,3.0,government,18.0,yes,normal,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,12.0,Penang,2.0,6.0,High_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,581831.0,10200.0,1023085.0,16943.0,reject
1483,3.0,government,17.0,no,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,1.0,8.0,Low_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,536349.0,10552.0,856408.0,11354.0,accept
1484,3.0,government,17.0,yes,normal,4.0,17.0,4.0,3.0,1.0,3.0,bungalow,12.0,Penang,1.0,9.0,Low_Joined,High_Income,High_Loan,Small_Loan_Sum,659037.0,11460.0,713498.0,7685.0,accept
1485,3.0,government,22.0,no,gold,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,11.0,Penang,1.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,552244.0,8379.0,838807.0,13714.0,reject
1486,3.0,government,19.0,yes,gold,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,9.0,Medium_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,248025.0,7207.0,1093078.0,12215.0,reject
1487,3.0,government,15.0,no,normal,4.0,17.0,4.0,2.0,1.0,3.0,bungalow,11.0,Penang,3.0,6.0,Medium_Joined,High_Income,Medium_Loan,Medium_Loan_Sum,555270.0,10373.0,772041.0,15226.0,reject
1488,3.0,government,22.0,yes,normal,4.0,17.0,4.0,2.0,2.0,3.0,bungalow,12.0,Penang,1.0,6.0,Low_Joined,Low_Income,High_Loan,Medium_Loan_Sum,733736.0,5700.0,905293.0,10175.0,reject
1489,3.0,government,22.0,no,gold,4.0,17.0,4.0,2.0,3.0,2.0,bungalow,12.0,Penang,1.0,7.0,Medium_Joined,Low_Income,Medium_Loan,High_Loan_Sum,528681.0,4223.0,1217439.0,15415.0,accept
1490,3.0,government,11.0,yes,normal,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,316058.0,7223.0,1102177.0,12196.0,accept
1491,3.0,government,12.0,no,gold,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,1.0,7.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,424754.0,5532.0,1087760.0,14715.0,reject
1492,3.0,government,24.0,yes,gold,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,1.0,6.0,High_Joined,High_Income,High_Loan,High_Loan_Sum,742765.0,10207.0,1278579.0,19480.0,reject
1493,3.0,government,17.0,no,gold,4.0,17.0,4.0,3.0,1.0,2.0,bungalow,12.0,Penang,3.0,8.0,Medium_Joined,Medium_Income,High_Loan,High_Loan_Sum,721738.0,6612.0,1293202.0,14721.0,reject
1494,3.0,government,11.0,yes,gold,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,2.0,9.0,Medium_Joined,Low_Income,High_Loan,High_Loan_Sum,668329.0,6090.0,1225079.0,11941.0,accept
1495,3.0,government,15.0,no,normal,4.0,17.0,4.0,2.0,2.0,1.0,bungalow,12.0,Penang,2.0,8.0,Low_Joined,Medium_Income,Small_Loan,High_Loan_Sum,160577.0,8474.0,1315231.0,11484.0,reject
1496,3.0,government,22.0,yes,normal,4.0,17.0,4.0,2.0,3.0,3.0,bungalow,12.0,Penang,1.0,7.0,Medium_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,421768.0,5521.0,561862.0,12839.0,accept
1497,3.0,government,22.0,no,platinum,4.0,17.0,4.0,2.0,1.0,2.0,bungalow,12.0,Penang,1.0,6.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,298580.0,9576.0,815077.0,8415.0,accept
1498,3.0,government,18.0,yes,gold,4.0,17.0,4.0,2.0,1.0,1.0,bungalow,12.0,Penang,1.0,8.0,Low_Joined,High_Income,Small_Loan,Medium_Loan_Sum,290798.0,10581.0,1120015.0,11239.0,accept
1499,3.0,government,17.0,no,normal,4.0,17.0,4.0,3.0,1.0,1.0,bungalow,12.0,Penang,3.0,8.0,Medium_Joined,High_Income,Medium_Loan,Small_Loan_Sum,504675.0,12434.0,460106.0,11653.0,reject
1500,6.0,self_employed,15.0,yes,normal,5.0,17.0,3.0,2.0,1.0,1.0,bungalow,10.0,Penang,3.0,8.0,Medium_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,349482.0,8226.0,1030554.0,11910.0,accept
1501,6.0,self_employed,23.0,no,normal,5.0,17.0,4.0,2.0,1.0,1.0,bungalow,10.0,Penang,1.0,7.0,Medium_Joined,Low_Income,Medium_Loan,Medium_Loan_Sum,311411.0,5118.0,1168387.0,14117.0,accept
1502,6.0,self_employed,13.0,yes,normal,5.0,17.0,3.0,2.0,1.0,3.0,bungalow,10.0,Penang,2.0,6.0,Low_Joined,High_Income,Small_Loan,Medium_Loan_Sum,168070.0,11812.0,912344.0,10382.0,accept
1503,6.0,self_employed,20.0,no,gold,5.0,17.0,3.0,2.0,1.0,3.0,bungalow,10.0,Penang,1.0,9.0,Low_Joined,Medium_Income,Small_Loan,Medium_Loan_Sum,283535.0,8657.0,951224.0,8399.0,accept
1504,6.0,self_employed,17.0,yes,normal,5.0,17.0,4.0,2.0,2.0,2.0,bungalow,12.0,Penang,3.0,8.0,Medium_Joined,Low_Income,Medium_Loan,Small_Loan_Sum,307498.0,5040.0,574125.0,14857.0,accept
1505,6.0,self_employed,24.0,no,platinum,5.0,16.0,3.0,2.0,1.0,1.0,bungalow,10.0,Penang,1.0,6.0,Low_Joined,Low_Income,High_Loan,Medium_Loan_Sum,772031.0,4836.0,1105751.0,11522.0,reject
1506,6.0,self_employed,22.0,yes,platinum,5.0,17.0,4.0,2.0,1.0,3.0,bungalow,10.0,Penang,2.0,6.0,High_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,597388.0,9180.0,815020.0,16324.0,accept
1507,6.0,self_employed,13.0,no,normal,5.0,17.0,4.0,2.0,1.0,3.0,bungalow,10.0,Penang,1.0,9.0,Low_Joined,Medium_Income,Medium_Loan,Small_Loan_Sum,309126.0,6697.0,681272.0,11236.0,reject
1508,6.0,self_employed,20.0,yes,normal,5.0,16.0,3.0,2.0,1.0,1.0,bungalow,11.0,Penang,2.0,9.0,Medium_Joined,Medium_Income,High_Loan,Medium_Loan_Sum,767770.0,8976.0,1054953.0,11982.0,accept
1509,6.0,self_employed,13.0,no,normal,5.0,17.0,3.0,2.0,1.0,3.0,bungalow,10.0,Penang,2.0,7.0,Low_Joined,Medium_Income,Medium_Loan,Medium_Loan_Sum,518448.0,8107.0,1072599.0,11080.0,reject
