,Credit_Card_Exceed_Months,Employment_Type,Loan_Tenure_Year,More_Than_One_Products,Credit_Card_types,Number_of_Dependents,Years_to_Financial_Freedom,Number_of_Credit_Card_Facility,Number_of_Properties,Number_of_Bank_Products,Number_of_Loan_to_Approve,Property_Type,Years_for_Property_to_Completion,State,Number_of_Side_Income,Score,Joined_Income_Binned,Income_Binned,Loan_Amount_Binned,Total_Loan_Sum_Binned,Loan_Amount,Monthly_Salary,Total_Sum_of_Loan,Total_Income_for_Join_Application,Decision
1368,6,3,10,1,1,2,11,2,2,0,2,0,0,4,1,1,1,0,0,0,591687.0,12143.0,1344297.0,10730.0,0
1369,6,3,7,0,0,2,8,2,2,0,2,0,1,4,1,0,0,2,1,1,496851.0,6367.0,741878.0,15885.0,0
1370,6,3,3,1,1,2,11,2,2,0,0,0,0,4,1,0,2,1,1,1,493874.0,4992.0,1092162.0,13042.0,0
1371,6,3,6,0,1,2,11,2,2,0,0,0,0,4,1,1,2,2,0,0,777723.0,9011.0,1297723.0,12884.0,0
1372,6,3,3,1,1,2,11,2,2,1,1,0,2,4,1,1,1,1,1,1,426265.0,5641.0,984884.0,7706.0,0
1373,6,3,0,0,0,2,11,2,2,0,2,0,0,4,1,1,0,0,2,0,177683.0,12252.0,1278932.0,19549.0,0
1374,6,3,9,1,1,2,11,2,0,1,1,0,0,4,1,1,0,1,2,0,108342.0,4429.0,1426795.0,18747.0,0
1375,6,3,3,0,1,2,11,2,2,1,1,0,0,4,1,2,0,1,2,1,182573.0,5817.0,982061.0,15669.0,0
1376,6,3,11,1,1,2,11,2,2,0,1,0,0,4,1,1,2,0,0,0,648553.0,10016.0,1206736.0,12351.0,0
1377,6,3,9,0,0,2,11,2,0,1,1,0,0,4,0,2,2,2,1,2,334452.0,8219.0,639491.0,14795.0,0
1378,6,3,1,1,1,2,11,2,2,0,2,0,0,4,2,3,2,2,1,1,526332.0,7930.0,1147998.0,13100.0,0
1379,6,3,11,0,1,2,11,2,0,0,2,0,0,4,1,3,2,1,1,0,492781.0,5120.0,1364278.0,12066.0,0
1380,6,3,11,1,1,2,11,2,0,0,2,0,0,4,0,2,1,2,0,2,699788.0,7738.0,467783.0,8230.0,0
1381,6,3,14,0,1,2,11,2,2,0,1,0,0,4,1,2,0,1,0,2,715259.0,5255.0,646005.0,16677.0,0
1382,6,3,2,1,1,2,11,1,2,2,1,0,0,4,1,3,0,0,2,2,261615.0,10601.0,435317.0,15806.0,0
1383,6,3,7,0,1,2,11,2,2,0,0,0,0,4,2,2,2,0,0,1,787629.0,10789.0,907438.0,13632.0,0
1384,6,3,9,1,1,2,11,2,0,1,0,0,2,4,0,2,1,1,1,2,474002.0,5830.0,692150.0,10458.0,0
1385,6,3,11,0,2,2,11,2,2,1,0,0,0,4,2,0,2,1,2,1,140022.0,4376.0,1102417.0,14270.0,0
1386,6,3,4,1,1,2,11,2,2,0,2,0,0,4,1,3,2,2,1,0,487994.0,7881.0,1280516.0,12185.0,1
1387,6,3,8,0,2,2,11,2,1,0,1,0,0,4,1,2,2,2,0,1,615223.0,6722.0,906211.0,14128.0,0
1388,6,3,8,1,1,2,11,2,2,0,2,0,0,4,0,0,2,2,1,0,449075.0,9005.0,1413315.0,13231.0,1
1389,6,3,6,0,1,2,11,2,2,0,1,0,0,4,1,0,2,2,1,1,344366.0,8504.0,1168756.0,13594.0,1
1390,6,3,9,1,0,2,11,2,2,0,0,0,0,4,1,0,1,1,2,0,211363.0,3658.0,1444833.0,10123.0,0
1391,6,3,14,0,0,2,11,2,2,0,0,0,0,4,2,3,1,2,1,2,411149.0,8154.0,528187.0,7725.0,0
1392,6,3,12,1,1,2,11,2,0,0,1,0,0,4,1,3,0,1,0,0,614353.0,3868.0,1373468.0,18744.0,0
1393,6,3,3,0,2,2,11,2,1,0,2,1,0,4,1,1,2,0,0,1,753237.0,10169.0,829861.0,12659.0,0
1394,6,3,5,1,1,2,11,2,2,0,0,0,0,4,2,0,1,2,0,0,727035.0,8039.0,1386933.0,11276.0,0
1395,6,3,11,0,1,2,11,2,0,0,0,0,0,4,1,0,1,2,0,1,698176.0,8640.0,1064970.0,8480.0,1
1396,6,3,10,1,0,2,11,2,2,0,1,0,0,4,2,3,2,1,1,1,584172.0,3928.0,964007.0,13512.0,0
1397,6,3,13,0,1,2,11,2,2,0,2,0,0,4,1,1,0,1,2,1,239092.0,5693.0,770079.0,15837.0,0
1398,6,3,7,1,1,2,11,2,2,0,0,0,0,4,2,0,2,2,1,0,558489.0,8091.0,1400273.0,13687.0,0
1399,6,3,8,0,2,2,11,1,2,0,2,0,0,4,1,1,1,2,1,1,358324.0,7955.0,944502.0,9014.0,0
1400,2,3,2,1,1,2,12,2,0,0,0,0,1,4,2,3,2,2,1,2,492941.0,6898.0,698797.0,12615.0,0
1401,2,3,1,0,1,2,12,2,0,0,0,0,2,4,1,1,1,0,1,1,404151.0,12258.0,782865.0,11428.0,1
1402,2,3,3,1,1,2,12,2,0,2,1,0,2,4,2,1,1,2,1,0,541211.0,6721.0,1321427.0,7628.0,1
1403,2,3,7,0,1,2,12,2,1,0,2,0,2,4,2,2,2,2,2,2,185869.0,6616.0,689358.0,11750.0,0
1404,2,3,9,1,1,2,12,2,0,1,0,0,2,4,2,3,1,0,0,2,646158.0,10073.0,671966.0,10667.0,0
1405,2,3,6,0,1,2,12,2,0,0,0,0,2,4,0,3,2,2,2,2,223036.0,6903.0,634526.0,12758.0,0
1406,2,3,1,1,1,2,12,2,0,0,0,0,2,4,1,0,0,2,1,0,530478.0,6923.0,1227046.0,17305.0,0
1407,2,3,7,0,0,2,12,2,0,0,0,0,2,4,2,1,2,1,1,1,585377.0,5949.0,778847.0,13817.0,0
1408,2,3,9,1,0,2,12,2,1,0,2,0,2,4,2,1,1,2,0,1,638854.0,9232.0,979225.0,9342.0,1
1409,2,3,8,0,2,2,12,2,0,0,1,0,2,4,1,1,2,2,0,2,654199.0,6381.0,714564.0,11845.0,1
1410,2,3,6,1,2,2,12,2,0,0,2,0,2,4,2,0,2,2,1,1,540648.0,8224.0,1159833.0,14634.0,0
1411,2,3,12,0,1,2,12,2,0,0,1,0,2,4,0,1,2,1,1,1,378128.0,4890.0,827107.0,12396.0,0
1412,2,3,10,1,0,2,12,2,0,0,2,0,2,4,0,3,1,2,0,1,747631.0,6404.0,868918.0,9725.0,0
1413,2,3,10,0,0,2,12,2,0,0,0,0,2,4,1,0,2,1,1,1,505570.0,5914.0,819543.0,12849.0,0
1414,2,3,7,1,1,2,12,2,0,0,2,0,2,4,1,0,0,1,2,2,231828.0,4917.0,571671.0,17265.0,0
1415,2,3,8,0,1,2,12,2,0,0,1,0,2,4,2,0,0,2,1,1,432066.0,6679.0,749186.0,17093.0,0
1416,2,3,14,1,0,2,11,2,0,0,1,0,2,4,1,3,0,2,0,1,652373.0,6755.0,807838.0,17146.0,0
1417,2,3,4,0,1,2,12,2,0,0,0,0,2,4,1,0,1,2,1,1,497766.0,6420.0,919803.0,9885.0,0
1418,2,3,11,1,1,2,12,2,0,0,1,0,2,4,2,2,2,1,0,2,660258.0,3908.0,698640.0,14404.0,0
1419,2,3,9,0,0,2,12,2,0,0,2,0,2,4,0,0,2,2,1,0,492972.0,7376.0,1280122.0,12702.0,1
1420,2,3,4,1,1,2,12,2,1,0,0,0,1,4,0,2,2,2,0,0,782887.0,8446.0,1340449.0,11850.0,1
1421,2,3,13,0,1,2,12,2,0,0,1,0,2,4,0,0,2,2,1,0,476433.0,9404.0,1426885.0,15305.0,0
1422,2,3,8,1,1,2,12,2,0,0,2,0,2,4,0,1,2,2,0,1,691079.0,7056.0,1049402.0,15346.0,0
1423,2,3,0,0,1,2,10,2,0,0,2,0,2,4,2,1,2,1,1,0,436407.0,5590.0,1264472.0,12357.0,0
1424,2,3,8,1,0,2,12,2,0,0,2,0,1,4,0,1,0,2,1,2,406197.0,7152.0,512816.0,15498.0,0
1425,2,3,11,0,1,2,12,2,0,0,2,0,2,4,1,1,0,1,0,1,616403.0,4761.0,870513.0,16058.0,1
1426,2,3,5,1,0,2,12,1,0,0,2,0,2,4,2,0,2,2,2,1,190252.0,9354.0,962681.0,12792.0,0
1427,2,3,11,0,1,2,12,2,0,0,1,0,2,4,1,2,2,1,0,1,695145.0,5511.0,853186.0,14723.0,0
1428,2,3,7,1,1,2,12,2,1,0,0,0,1,4,2,0,0,2,1,1,408299.0,8012.0,1082358.0,19008.0,0
1429,2,3,3,0,1,2,12,2,0,0,1,0,2,4,0,3,2,2,1,2,435052.0,8456.0,486528.0,11992.0,0
1430,2,3,11,1,1,2,12,2,0,0,2,0,1,4,2,2,2,0,2,1,188901.0,10623.0,1148589.0,12290.0,1
1431,2,3,4,0,1,2,12,2,0,0,0,0,2,4,1,0,0,2,0,1,757638.0,6723.0,1035895.0,17533.0,0
1432,2,3,1,1,1,2,12,2,0,2,0,0,2,4,1,0,0,0,2,0,241562.0,11537.0,1197420.0,18188.0,1
1433,2,3,8,0,0,2,12,2,0,0,2,0,1,4,0,1,0,2,1,1,484811.0,6834.0,861932.0,18358.0,1
1434,2,3,10,1,0,2,12,2,0,2,1,0,2,4,0,3,2,0,1,1,453382.0,12340.0,990920.0,12736.0,0
1435,2,3,7,0,1,2,12,2,1,1,1,0,2,4,1,3,1,2,1,2,447248.0,6458.0,611847.0,10346.0,0
1436,2,3,3,1,0,2,11,2,0,0,2,0,2,4,0,0,2,0,1,2,378050.0,10369.0,680224.0,12336.0,0
1437,2,3,13,0,0,2,12,2,0,0,1,0,2,4,0,0,1,2,2,0,125443.0,8763.0,1373236.0,9257.0,1
1438,2,3,4,1,1,2,12,2,0,0,1,0,2,4,0,1,0,2,1,1,564007.0,8156.0,963360.0,19079.0,1
1439,2,3,14,0,1,2,10,2,0,0,0,0,2,4,1,3,0,2,0,1,716865.0,7943.0,1012782.0,17654.0,0
1440,2,3,8,1,0,2,12,2,1,1,1,0,2,4,2,3,2,0,1,0,549475.0,11144.0,1314618.0,12284.0,0
1441,2,3,9,0,1,2,10,2,0,1,2,0,2,4,2,1,0,1,2,0,277078.0,4927.0,1287403.0,19907.0,0
1442,2,3,10,1,0,2,12,2,0,0,1,0,2,4,0,0,2,2,1,1,375457.0,7518.0,844223.0,14640.0,0
1443,2,3,10,0,1,2,12,2,0,0,1,0,1,4,2,2,2,0,1,1,497930.0,11848.0,893962.0,13177.0,0
1444,2,3,13,1,1,2,12,2,0,0,0,0,2,4,1,1,2,0,1,2,411684.0,10294.0,726743.0,13243.0,0
1445,2,3,4,0,1,2,12,2,0,0,1,0,2,4,0,3,2,1,0,1,702807.0,5202.0,993597.0,12420.0,0
1446,2,3,3,1,0,2,12,2,0,2,2,0,2,4,1,0,1,1,2,1,283034.0,4097.0,776787.0,11446.0,0
1447,2,3,13,0,1,2,10,2,0,1,1,0,2,4,0,0,0,2,0,0,767788.0,9499.0,1214974.0,19544.0,0
1448,2,3,12,1,0,2,12,2,0,0,2,0,2,4,0,0,0,1,2,1,150182.0,5490.0,783200.0,17109.0,0
1449,2,3,5,0,2,2,12,2,0,0,0,0,2,4,0,2,1,0,1,1,569819.0,11193.0,848351.0,8603.0,0
1450,2,3,10,1,0,2,12,2,0,0,0,0,2,4,1,2,2,2,2,2,107627.0,8365.0,634893.0,12765.0,0
1451,2,3,10,0,1,2,12,2,0,0,0,0,2,4,1,0,2,2,1,2,513917.0,6687.0,609135.0,12517.0,0
1452,2,3,5,1,0,2,10,1,0,0,2,0,2,4,1,3,0,2,0,2,723797.0,7874.0,545357.0,16207.0,1
1453,2,3,2,0,1,2,12,2,0,1,2,0,2,4,2,0,0,1,1,2,378111.0,6061.0,645280.0,18956.0,0
1454,2,3,1,1,1,2,11,2,1,0,2,0,0,4,2,0,0,2,2,0,226114.0,7974.0,1257450.0,18763.0,0
1455,2,3,13,0,0,2,12,2,0,0,0,0,2,4,0,2,2,2,1,0,396399.0,7984.0,1288946.0,13904.0,0
1456,2,3,5,1,1,2,12,2,1,0,1,0,1,4,0,2,2,2,1,0,567434.0,6896.0,1182897.0,11791.0,0
1457,2,3,14,0,0,2,12,2,0,0,1,0,2,4,0,0,2,2,0,1,768380.0,6296.0,1013701.0,12038.0,1
1458,2,3,11,1,0,2,12,2,0,2,2,0,2,4,0,2,0,1,1,1,503491.0,4609.0,969615.0,15686.0,0
1459,2,3,6,0,1,2,12,2,1,0,0,0,2,4,0,3,1,0,0,0,629186.0,10303.0,1200981.0,7843.0,1
1460,2,3,4,1,0,2,10,1,0,0,1,0,2,4,0,2,2,0,1,1,491441.0,11241.0,1111210.0,14049.0,0
1461,2,3,11,0,1,2,12,2,0,1,0,0,2,4,1,2,2,0,1,2,391620.0,12217.0,583512.0,12243.0,0
1462,2,3,12,1,1,2,12,2,0,0,1,0,2,4,2,0,0,0,1,1,457109.0,11096.0,925153.0,15539.0,0
1463,2,3,14,0,0,2,12,2,0,0,1,0,2,4,0,0,2,2,1,1,521179.0,7487.0,1130242.0,14247.0,0
1464,2,3,12,1,1,2,12,2,0,0,2,0,2,4,1,1,0,1,1,2,435563.0,4872.0,454533.0,16809.0,0
1465,2,3,0,0,1,2,10,1,0,0,0,0,2,4,2,3,1,2,0,2,601950.0,9411.0,634942.0,10728.0,1
1466,2,3,9,1,1,2,12,2,0,0,1,0,2,4,1,1,2,2,1,1,545375.0,9248.0,821453.0,15253.0,0
1467,2,3,9,0,1,2,12,2,0,0,2,0,2,4,2,2,0,1,0,2,647360.0,5224.0,727785.0,18605.0,0
1468,2,3,3,1,1,2,12,2,0,0,1,0,2,4,1,0,0,1,1,2,368502.0,5834.0,511497.0,18976.0,0
1469,2,3,11,0,1,2,12,2,0,0,1,0,2,4,1,0,0,0,1,0,492516.0,11667.0,1409473.0,16292.0,0
1470,2,3,2,1,0,2,12,2,0,0,1,0,2,4,0,2,2,1,1,1,522703.0,5390.0,1017340.0,15246.0,0
1471,2,3,7,0,0,2,12,2,0,1,2,0,2,4,1,3,0,2,0,1,732241.0,8973.0,1137067.0,15644.0,0
1472,2,3,7,1,0,2,12,2,0,0,0,0,2,4,0,1,2,2,2,1,302146.0,6848.0,798505.0,12533.0,0
1473,2,3,7,0,1,2,12,2,0,0,0,0,2,4,1,3,1,2,1,1,477952.0,8844.0,814002.0,9623.0,0
1474,2,3,2,1,2,2,11,2,0,1,0,0,2,4,1,3,1,1,2,0,224034.0,4292.0,1381992.0,11544.0,0
1475,2,3,0,0,1,2,12,2,1,0,0,0,2,4,2,0,2,2,0,2,798969.0,6286.0,458843.0,12132.0,0
1476,2,3,8,1,1,2,11,2,0,0,1,0,2,4,1,2,2,2,0,0,623768.0,7818.0,1362663.0,11771.0,1
1477,2,3,4,0,1,2,12,2,0,0,1,0,2,4,2,2,1,1,0,1,636203.0,5797.0,805711.0,9043.0,0
1478,2,3,5,1,1,2,12,2,0,0,1,0,2,4,0,0,1,1,0,2,608316.0,5663.0,524738.0,9239.0,0
1479,2,3,10,0,1,2,12,2,0,1,1,0,2,4,0,0,2,2,0,1,707877.0,7413.0,863895.0,12785.0,0
1480,2,3,14,1,1,2,12,2,0,0,1,0,2,4,1,2,2,2,1,1,413782.0,8320.0,912070.0,14761.0,1
1481,2,3,7,0,1,2,12,2,0,0,1,0,2,4,0,2,0,2,0,1,667788.0,6257.0,905040.0,19609.0,0
1482,2,3,8,1,1,2,12,2,0,0,2,0,2,4,1,0,0,0,1,1,581831.0,10200.0,1023085.0,16943.0,1
1483,2,3,7,0,1,2,12,2,0,0,0,0,2,4,0,2,1,0,1,1,536349.0,10552.0,856408.0,11354.0,0
1484,2,3,7,1,1,2,12,2,1,0,2,0,2,4,0,3,1,0,0,2,659037.0,11460.0,713498.0,7685.0,0
1485,2,3,12,0,0,2,12,2,0,0,2,0,1,4,0,2,2,2,1,1,552244.0,8379.0,838807.0,13714.0,1
1486,2,3,9,1,0,2,12,2,0,0,0,0,2,4,1,3,2,2,2,1,248025.0,7207.0,1093078.0,12215.0,1
1487,2,3,5,0,1,2,12,2,0,0,2,0,1,4,2,0,2,0,1,1,555270.0,10373.0,772041.0,15226.0,1
1488,2,3,12,1,1,2,12,2,0,1,2,0,2,4,0,0,1,1,0,1,733736.0,5700.0,905293.0,10175.0,1
1489,2,3,12,0,0,2,12,2,0,2,1,0,2,4,0,1,2,1,1,0,528681.0,4223.0,1217439.0,15415.0,0
1490,2,3,1,1,1,2,12,2,0,0,0,0,2,4,1,2,2,2,1,1,316058.0,7223.0,1102177.0,12196.0,0
1491,2,3,2,0,0,2,12,2,0,0,0,0,2,4,0,1,2,1,1,1,424754.0,5532.0,1087760.0,14715.0,1
1492,2,3,14,1,0,2,12,2,0,0,0,0,2,4,0,0,0,0,0,0,742765.0,10207.0,1278579.0,19480.0,1
1493,2,3,7,0,0,2,12,2,1,0,1,0,2,4,2,2,2,2,0,0,721738.0,6612.0,1293202.0,14721.0,1
1494,2,3,1,1,0,2,12,2,0,0,0,0,2,4,1,3,2,1,0,0,668329.0,6090.0,1225079.0,11941.0,0
1495,2,3,5,0,1,2,12,2,0,1,0,0,2,4,1,2,1,2,2,0,160577.0,8474.0,1315231.0,11484.0,1
1496,2,3,12,1,1,2,12,2,0,2,2,0,2,4,0,1,2,1,1,2,421768.0,5521.0,561862.0,12839.0,0
1497,2,3,12,0,2,2,12,2,0,0,1,0,2,4,0,0,1,2,2,1,298580.0,9576.0,815077.0,8415.0,0
1498,2,3,8,1,0,2,12,2,0,0,0,0,2,4,0,2,1,0,2,1,290798.0,10581.0,1120015.0,11239.0,0
1499,2,3,7,0,1,2,12,2,1,0,0,0,2,4,2,2,2,0,1,2,504675.0,12434.0,460106.0,11653.0,1
1500,5,4,5,1,1,3,12,1,0,0,0,0,0,4,2,2,2,2,1,1,349482.0,8226.0,1030554.0,11910.0,0
1501,5,4,13,0,1,3,12,2,0,0,0,0,0,4,0,1,2,1,1,1,311411.0,5118.0,1168387.0,14117.0,0
1502,5,4,3,1,1,3,12,1,0,0,2,0,0,4,1,0,1,0,2,1,168070.0,11812.0,912344.0,10382.0,0
1503,5,4,10,0,0,3,12,1,0,0,2,0,0,4,0,3,1,2,2,1,283535.0,8657.0,951224.0,8399.0,0
1504,5,4,7,1,1,3,12,2,0,1,1,0,2,4,2,2,2,1,1,2,307498.0,5040.0,574125.0,14857.0,0
1505,5,4,14,0,2,3,11,1,0,0,0,0,0,4,0,0,1,1,0,1,772031.0,4836.0,1105751.0,11522.0,1
1506,5,4,12,1,2,3,12,2,0,0,2,0,0,4,1,0,0,2,0,1,597388.0,9180.0,815020.0,16324.0,0
1507,5,4,3,0,1,3,12,2,0,0,2,0,0,4,0,3,1,2,1,2,309126.0,6697.0,681272.0,11236.0,1
1508,5,4,10,1,1,3,11,1,0,0,0,0,1,4,1,3,2,2,0,1,767770.0,8976.0,1054953.0,11982.0,0
1509,5,4,3,0,1,3,12,1,0,0,2,0,0,4,1,1,1,2,1,1,518448.0,8107.0,1072599.0,11080.0,1
1510,5,4,12,1,0,3,12,1,0,0,2,0,1,4,1,0,2,1,1,2,505634.0,6072.0,448953.0,12350.0,0
1511,5,4,2,0,2,3,12,1,0,0,2,0,0,4,2,1,1,0,2,2,295035.0,11172.0,420239.0,11622.0,0
1512,5,4,7,1,2,3,12,1,0,0,1,0,0,4,1,2,2,0,2,1,221390.0,11260.0,1000117.0,11636.0,1
1513,5,4,6,0,0,3,12,2,0,0,1,0,1,4,0,0,2,0,2,2,186155.0,10296.0,612566.0,12324.0,0
1514,5,4,7,1,1,3,12,2,0,0,2,0,0,4,0,1,2,2,2,1,242915.0,7976.0,1169811.0,12241.0,1
1515,5,4,12,0,1,3,12,1,0,1,0,0,0,4,0,0,1,2,2,1,160791.0,7665.0,867737.0,9679.0,0
1516,5,4,11,1,1,3,12,1,0,0,2,0,0,4,0,3,1,1,1,2,506613.0,4951.0,449561.0,8872.0,0
1517,5,4,5,0,1,3,12,1,0,0,0,0,0,4,0,2,1,1,2,1,241889.0,5761.0,755076.0,10520.0,0
1518,5,4,4,1,1,3,12,1,0,0,1,0,0,4,2,2,1,2,0,2,632586.0,8366.0,714901.0,10973.0,0
1519,5,4,0,0,1,3,12,1,0,0,0,0,0,4,0,1,1,2,2,1,184059.0,8309.0,925950.0,8938.0,0
1520,5,4,10,1,1,3,12,1,0,0,0,0,0,4,0,3,2,2,1,0,567738.0,7140.0,1228167.0,13013.0,0
1521,5,4,12,0,1,3,12,1,0,0,2,0,0,4,1,2,2,2,1,1,375970.0,8245.0,949969.0,11733.0,0
1522,5,4,0,1,1,3,12,1,0,2,2,2,0,4,0,0,0,0,1,0,317313.0,10985.0,1273978.0,16018.0,1
1523,5,4,3,0,1,3,11,2,0,0,2,0,0,4,1,0,2,2,1,2,461644.0,7350.0,534613.0,12701.0,1
1524,5,4,0,1,1,3,10,1,0,1,2,0,0,4,2,1,2,1,1,0,500588.0,3604.0,1190016.0,13722.0,1
1525,5,4,5,0,1,3,12,1,0,0,2,0,0,4,0,3,1,1,0,1,790289.0,5951.0,1144324.0,11062.0,0
1526,5,4,4,1,1,3,12,1,0,0,1,0,0,4,1,3,2,0,0,0,616937.0,11598.0,1325609.0,12055.0,0
1527,5,4,0,0,1,3,10,1,0,0,1,0,0,4,0,2,2,0,2,2,102686.0,10652.0,705549.0,12168.0,0
1528,5,4,8,1,1,3,11,1,0,0,1,0,1,4,1,2,2,2,0,2,784237.0,7252.0,708809.0,12122.0,1
1529,5,4,3,0,1,3,12,1,0,0,0,0,0,4,2,2,1,2,1,1,432915.0,8924.0,945396.0,10443.0,0
1530,5,4,4,1,1,3,12,1,0,0,0,0,0,4,1,3,1,2,0,1,758829.0,8839.0,1115812.0,11004.0,1
1531,5,4,7,0,1,3,12,1,1,0,2,0,0,4,0,3,1,1,0,1,790300.0,4099.0,1144335.0,11062.0,0
1532,5,4,0,1,2,3,12,1,0,0,0,0,0,4,0,1,1,2,1,2,548387.0,6980.0,604673.0,10631.0,1
1533,5,4,6,0,1,3,12,1,0,0,2,0,0,4,1,2,2,2,2,1,290998.0,8688.0,929784.0,12822.0,1
1534,5,4,6,1,0,3,12,1,0,0,1,0,0,4,2,2,1,2,0,1,684092.0,7903.0,1035713.0,8794.0,1
1535,5,4,4,0,0,3,12,1,0,0,1,0,0,4,1,2,0,0,0,1,602072.0,10612.0,851207.0,18078.0,0
1536,5,4,9,1,1,3,10,1,0,0,2,0,2,4,2,3,0,1,1,2,364959.0,5486.0,714873.0,17170.0,0
1537,5,4,13,0,2,3,11,1,0,1,0,0,0,4,0,1,2,2,1,1,582981.0,9580.0,1057583.0,13718.0,0
1538,5,4,9,1,1,3,12,1,1,0,0,0,0,4,1,3,2,2,1,1,421220.0,6989.0,1020372.0,13479.0,0
1539,5,4,3,0,1,3,12,1,0,0,0,0,0,4,2,1,1,2,0,1,609285.0,8322.0,894750.0,10222.0,0
1540,5,4,9,1,1,3,12,1,0,1,0,0,0,4,1,1,1,2,1,0,362176.0,8274.0,1408205.0,11202.0,0
1541,5,4,5,0,1,3,12,1,0,0,2,0,0,4,0,3,1,2,1,1,364253.0,7802.0,1040219.0,11062.0,0
1542,5,4,12,1,1,3,12,1,0,0,1,0,0,4,0,1,1,0,0,1,596191.0,10142.0,1140355.0,7786.0,0
1543,5,4,1,0,1,3,10,1,0,0,1,0,0,4,2,0,2,0,1,1,360995.0,10244.0,1029434.0,12090.0,0
1544,5,4,13,1,0,3,12,1,0,0,1,0,0,4,1,1,1,2,1,1,528574.0,8362.0,921744.0,11255.0,0
1545,5,4,4,0,1,3,12,1,0,0,0,0,0,4,2,2,1,2,1,1,504517.0,8924.0,945397.0,11009.0,0
1546,5,4,11,1,0,3,12,1,0,0,1,0,0,4,1,1,1,2,2,1,123549.0,8985.0,871607.0,11189.0,0
1547,5,4,8,0,1,3,12,1,0,0,0,0,0,4,1,0,2,0,1,2,330980.0,11518.0,709053.0,12475.0,1
1548,5,4,2,1,1,3,12,1,0,0,2,0,0,4,2,0,1,2,1,1,497175.0,7763.0,984431.0,10939.0,1
1549,5,4,11,0,0,3,12,2,0,0,2,0,0,4,2,3,1,1,0,1,756672.0,5748.0,998514.0,11369.0,0
1550,5,4,0,1,0,3,12,1,0,0,2,2,0,4,0,3,0,0,0,1,787101.0,10823.0,1080052.0,17834.0,1
1551,5,4,4,0,0,3,12,1,0,0,0,0,0,4,0,0,2,2,1,1,429203.0,7261.0,928676.0,12017.0,0
1552,5,4,14,1,1,3,12,1,0,1,2,0,0,4,1,1,2,1,0,1,742216.0,3715.0,929266.0,12878.0,0
1553,5,4,9,0,0,3,12,1,0,0,0,0,0,4,0,3,0,1,2,1,142194.0,5503.0,820837.0,16715.0,0
1554,5,4,10,1,2,3,12,1,0,1,1,1,2,4,0,2,2,2,1,1,572640.0,7318.0,969344.0,14300.0,0
1555,5,4,2,0,1,3,12,1,0,0,1,0,0,4,1,0,1,2,1,0,546595.0,8087.0,1449153.0,7948.0,0
1556,5,4,13,1,0,3,12,1,0,0,1,0,0,4,1,1,2,0,2,1,205318.0,10432.0,832328.0,13034.0,0
1557,5,4,12,0,1,3,12,1,0,0,2,0,0,4,2,1,2,1,2,0,144906.0,3598.0,1370312.0,14151.0,0
1558,5,4,6,1,2,3,12,1,0,0,2,0,0,4,1,2,1,2,2,1,123726.0,7259.0,1167017.0,10655.0,0
1559,5,4,14,0,1,3,12,1,0,0,2,0,0,4,0,1,0,2,1,2,477204.0,6488.0,567734.0,17812.0,0
1560,5,4,0,1,1,3,12,1,0,0,0,0,0,4,1,1,1,1,1,1,561879.0,5723.0,817643.0,10343.0,0
1561,5,4,9,0,0,3,12,2,0,1,1,0,2,4,2,0,2,1,1,1,453801.0,4467.0,931807.0,14930.0,1
1562,5,4,10,1,1,3,11,1,0,1,1,0,0,4,0,1,2,0,0,0,627947.0,11685.0,1312868.0,12267.0,1
1563,5,4,13,0,0,3,11,1,0,0,2,0,0,4,0,1,2,2,1,2,310781.0,7804.0,569089.0,12785.0,0
1564,5,4,8,1,1,3,12,1,0,0,1,0,0,4,2,1,2,2,2,0,249707.0,8200.0,1207506.0,12881.0,0
1565,5,4,5,0,1,3,12,1,0,0,1,0,0,4,2,2,1,1,1,1,318537.0,3754.0,1123946.0,11606.0,0
1566,5,4,14,1,1,3,11,2,0,1,0,0,0,4,0,2,2,2,0,0,627746.0,6690.0,1277933.0,13189.0,1
1567,5,4,9,0,1,3,10,1,0,0,1,0,0,4,1,2,2,0,1,1,417295.0,12232.0,1129189.0,13544.0,1
1568,5,4,10,1,2,3,11,2,0,0,2,0,0,4,0,2,1,2,2,1,265347.0,9022.0,1137519.0,9269.0,1
1569,5,4,6,0,1,3,12,1,0,1,2,0,0,4,0,1,1,2,1,0,323778.0,7599.0,1198466.0,9131.0,0
1570,5,4,9,1,0,3,11,2,0,0,2,0,0,4,0,3,2,2,0,2,653928.0,7707.0,675861.0,14775.0,1
1571,5,4,0,0,1,3,12,2,0,1,0,0,0,4,1,0,2,0,1,0,505644.0,11765.0,1427324.0,14435.0,0
1572,5,4,8,1,0,3,12,2,1,0,1,0,0,4,1,1,2,1,0,0,619415.0,3771.0,1299749.0,12392.0,0
1573,5,4,3,0,0,3,12,1,0,0,1,0,0,4,0,0,0,1,1,2,559152.0,4417.0,553866.0,16280.0,0
1574,5,4,1,1,2,3,12,1,0,1,0,0,0,4,1,0,0,2,0,1,630214.0,6212.0,777644.0,18681.0,0
1575,5,4,6,0,1,3,12,1,0,0,0,0,0,4,0,3,1,1,1,1,332502.0,3840.0,909957.0,11006.0,0
1576,5,4,8,1,1,3,11,1,0,0,0,0,0,4,2,1,2,0,0,2,750867.0,11634.0,666393.0,12931.0,1
1577,5,4,1,0,1,3,12,1,0,0,2,0,0,4,1,1,2,0,1,1,503569.0,10582.0,1096812.0,14101.0,0
